video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vKlzOiZ,ckPJY-R_m,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,ckSeqSJY7,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,ckVVbL6Ju,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v1hWN0s,ckW1Yc-Ta,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,ck_-tMqhX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v1hWN0s,ck_ZjWbzF,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vUt-uCX,ckhWaeHDH,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,ckhdtkQsQ,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
vTdqmte,ckhmWPLAg,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cklDYRIPL,3,0,0,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,,
vUt-uCX,ckn6jAt8p,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vTdqmte,cknBeNjX1,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cknEKvN_z,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,ckoafGJ03,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,ckqDybzw6,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vUt-uCX,ckqmlX9yS,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,ckvWF5h33,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vb-WyHa,ckwSu8jac,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v1hWN0s,ckzEmzGjx,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vB3iY9I,ckzi22v5k,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
ve33QLn,cl0Gef4J7,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vpOtjW1,cl0QwEpRn,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vmCnKGQ,cl18SlTiq,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr9Mebt,cl5BVB2JW,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vmCnKGQ,cl5rUG6pW,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,cl8t88HBa,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,clAKpUkr9,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,clIc8OsPz,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,clIjPwtUf,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKlzOiZ,clM0mJ-b0,3,0,0,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,,
viVgLsZ,clMu_Tlkc,3,0,1,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v3T6mPl,clQ1v534L,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
ve33QLn,clSfNVKdo,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v8TdcdK,clVOXVdeL,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,clWA5jLg7,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKlzOiZ,claYVDajp,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v8TdcdK,clbQs_nK0,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vWN5LPe,cleV7j36Z,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vbesCCb,cleatSWCT,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v1hWN0s,clgwc95ig,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vbesCCb,cljUeJiIc,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v8TdcdK,clonG8q8D,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vmCnKGQ,clorTo6yp,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,clpMajWU-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v1hWN0s,clqOeEcGV,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,clqW9aiqT,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vr9Mebt,cltVFBIeN,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,clyMggium,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vb-WyHa,clzL4EAEN,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vmCnKGQ,cm-DDvRLO,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vhTHDT-,cm1R4g1WS,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v8TdcdK,cm3hVN5Ly,3,0,0,0,"  / > < = "" br : a href",い の 。 😁 で な し す ， が,,,
vTdqmte,cm5S9myCv,3,0,1,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,"/   = "" > < : a href .",
vKlzOiZ,cm7fcfJd7,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
viVgLsZ,cmAxF6P_F,3,0,1,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v8TdcdK,cmH-ieGnH,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v1hWN0s,cmK5pRY9j,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cmK9vIbjM,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vr9Mebt,cmKf1dYFL,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vhTHDT-,cmKfjbBLW,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🥰   good 😅 ❤ welcome back hi ’ he,,,
v1hWN0s,cmLU_h5d9,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cmM1i5fSe,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
v8TdcdK,cmOVj9wSO,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vbesCCb,cmPwjqRro,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,cmVbA2SSK,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vKlzOiZ,cmW08J86F,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v8TdcdK,cmWOHvK8e,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cmYYm5lPm,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cmbOz8TZS,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUt-uCX,cmc2rR-UD,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vbesCCb,cmfAKpXdh,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ü ä das der ich kann auch man ,",
vbesCCb,cmfb9rhqJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cmfh1n7Ah,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vB3iY9I,cmlZ8tOZv,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cmrUywaTK,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cmsiwqEIe,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vbesCCb,cmvogaJPa,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cmxcNmRbM,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vbesCCb,cn1dxmqlb,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vpOtjW1,cn2jqwcI2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cn475mA_G,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cn59jmBra,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cn5NBPUfo,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cn8V22xUH,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vbesCCb,cn95OL4LH,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ü ä das der ich kann auch man ,",
vB3iY9I,cnBG37Pv8,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cnFOXUNCr,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v1hWN0s,cnJn1V1tS,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vmCnKGQ,cnJs8cq63,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v8TdcdK,cnOLn5tDj,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vWN5LPe,cnTz34dGx,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cnWnlPmKK,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cn_jIuW_g,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vb-WyHa,cnbFD6iv4,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cncg6Un1f,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vb-WyHa,cneT6qw67,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,cniASJba1,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vUt-uCX,cnkWbv80f,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
vKlzOiZ,cnoYd7JgA,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
vhTHDT-,cnrHM0IWN,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,🤣   😂 😅 💯 👏 deutsch bro the 1,,,
v8TdcdK,cnxv6PU2_,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
v8TdcdK,cnyUx-PHM,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,co22zTGVs,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vUt-uCX,co4VHeGXu,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
ve33QLn,co5ivFJlf,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😳   ohne 😂 30 nur 😅 es is ?,,,
vB3iY9I,coGJykHRG,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,coHpNyyro,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,coLy2UxoU,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vB3iY9I,coP2vp4yn,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vhTHDT-,coQ5yLuwn,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vKlzOiZ,coUTFgSs4,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vUt-uCX,coUawlPwi,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,coV-e3zEP,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v1hWN0s,coVqnAe2D,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,coX4Kzc9x,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,coXG8QFj5,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vUt-uCX,coeAQ9Gis,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vmCnKGQ,cofhhOUvR,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vTdqmte,colF615iV,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cop9GXzPP,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKlzOiZ,copdzYDcG,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
ve33QLn,coq90eVeP,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,corrRMO9Z,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vWN5LPe,cosbeYR-h,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vmCnKGQ,cou80KVJd,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,cp4lPf_a2,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v8TdcdK,cp5hUggZl,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vB3iY9I,cpF3sSSO1,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cpJOJGDLi,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKlzOiZ,cpJdSFepd,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v8TdcdK,cpJdxQDPF,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
v8TdcdK,cpLReCQUU,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cpPnrC9pu,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cpRjiUTdP,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vTdqmte,cpSrYhgNZ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cpVvU2As-,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v3T6mPl,cpXay4kAK,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v9edfKB,cp_d-4HwV,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cpgANVkm4,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v1hWN0s,cpiIpvEui,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v3T6mPl,cpjBxxlko,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vpOtjW1,cpkaiz6yH,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cpnkoZbku,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  ? 😂 ! is what s oole chair &#,
vB3iY9I,cprJe2pSL,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cpt2m9FKH,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vpOtjW1,cpuwbqkHf,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vB3iY9I,cpv95CfFU,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vr9Mebt,cpwHC5OOX,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cpymcctvc,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vUt-uCX,cq55Dwefr,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cq7yqmRsP,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cqBGlpUfe,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,cqExXm7kI,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,❤   ️ 🎉 👍 welcome 😂 back birthday happy,,,
vmCnKGQ,cqFKsMz18,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vB3iY9I,cqL4EYQpP,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vpOtjW1,cqMKMOsM2,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cqPuHGhre,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cqR-Asihs,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cqSjQWAmn,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cqTElYe5y,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vTdqmte,cqTZJ4a38,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vKlzOiZ,cqV7sNgWV,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,cq_Y-nw7_,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,cq_bLJY05,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vB3iY9I,cq_hZIBxo,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr9Mebt,cq_mLwybm,3,0,1,0,"  / > < = "" br : a href",  ? ! is 🎉 so this good video .,,"/   = "" > < : a href .",
v8TdcdK,cqb4j74di,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vB3iY9I,cqdV42r-T,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cqf_44wG8,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cqoviwxWP,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vmCnKGQ,cqyjMmtpQ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vr9Mebt,cr0t0_Kuh,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
v3T6mPl,cr4u1mYXg,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vhTHDT-,cr5HNJjDb,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v8TdcdK,cr5Hjagt3,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,cr772qaOk,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vhTHDT-,crBXUi_rT,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v3T6mPl,crMzKyWfJ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,crQ_8iZcV,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vB3iY9I,crRF7hYgQ,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
vKlzOiZ,crUldj_6z,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,的 ？   ， 可以 。 이 吗 这个 錄音筆,
v8TdcdK,cra6h8cIq,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v3T6mPl,crbT8b_6B,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
v8TdcdK,criuI6DNt,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,crj2_OA4b,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,crjZ7Vwcb,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,crk2JqVLo,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
vKlzOiZ,crk9qZqjj,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
vB3iY9I,crqxDdP-t,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,crtMS_Z64,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,,
vb-WyHa,cryJmpcQh,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,crz767gkD,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
v1hWN0s,cs0rTqvNy,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vB3iY9I,cs3cUtMba,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,"  ? the it i to . a is ,",
v8TdcdK,cs6hzP4lk,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,"  ? the it i to . a is ,",
vTdqmte,csGE8TVpG,3,0,1,0,"  . the , i it ? a for to","  . the , i it ? a for to",,  does support it for ? be or would languages,
vB3iY9I,csGLDl2SP,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vhTHDT-,csGspDwCT,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
vKlzOiZ,csHi8e3Lu,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,い の 。 😁 で な し す ， が,,,
v4g6avX,csJTw_H1I,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,  does support it for ? be or would languages,
v9edfKB,csKb7qXXQ,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,csL3OiWGh,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
vWN5LPe,csMU9SvA3,3,0,1,0,  ? ! is 🎉 😂 ❤ so good this,"  . the , i it ? a for to",,"  ? the it i to . a is ,",
ve33QLn,csZe1xdzl,3,0,0,0,  ? ! is 🎉 😂 ❤ so good this,  ? ! is 🎉 so this good video .,,,
v8TdcdK,cseZgAtTj,3,0,0,0,"  . the , i it ? a for to","  . the , i it ? a for to",,,
v8TdcdK,csgx1M25y,3,0,0,0,😂 🥰 ❤ ， 😁 😳 的 🤣 👍  ,😂   carrie nice ❤ ! is nick ? you,,,
